"ABS",,,,,
"R_SHO_P",100,-2,50,50,50
"R_SHO_R",100,25,50,50,50
"R_ELB_P",100,50,50,50,50
"R_ELB_Y",100,-46,50,50,50
"R_WRI_Y",100,5,50,50,50
"R_WRI_R",100,-12,50,50,50
