"ABS",,,,,
"L_SHO_P",500,48,50,50,50
"L_SHO_R",500,-2,50,50,50
"L_ELB_P",500,46,50,50,50
"L_ELB_Y",500,30,50,50,50
"L_WRI_Y",500,60,50,50,50
"L_WRI_R",500,0,50,50,50
"L_SHO_P",700,0,50,50,50
"L_SHO_R",700,0,50,50,50
"L_ELB_P",700,0,50,50,50
"L_ELB_Y",700,0,50,50,50
"L_WRI_Y",700,0,50,50,50
"L_WRI_R",700,0,50,50,50
