"ABS",,,,,
"R_SHO_P",400,100,50,50,50
"R_SHO_R",400,20,50,50,50
"R_ELB_P",400,70,50,50,50
"R_WRI_Y",400,-70,50,50,50
"R_WRI_R",400,20,50,50,50
"R_ELB_Y",200,-20,100,100,100
"R_ELB_Y",400,20,100,100,100
,,,,,
"L_SHO_P",400,100,50,50,50
"L_SHO_R",400,20,50,50,50
"L_ELB_P",400,70,50,50,50
"L_WRI_Y",400,-70,50,50,50
"L_WRI_R",400,20,50,50,50
"L_ELB_Y",200,-20,100,100,100
"L_ELB_Y",400,20,100,100,100
