"ABS",,,,,
"R_SHO_P",400,88,50,50,50
"R_SHO_R",400,4,50,50,50
"R_ELB_P",400,49,50,50,50
"R_ELB_Y",400,0,50,50,50
"R_WRI_Y",400,-77,50,50,50
"R_WRI_R",400,34,50,50,50
"R_SHO_P",500,0,50,50,50
"R_SHO_R",500,0,50,50,50
"R_ELB_P",500,0,50,50,50
"R_ELB_Y",500,0,50,50,50
"R_WRI_Y",500,0,50,50,50
"R_WRI_R",500,0,50,50,50
